RegionID,State,County,City,ZipCode
63004,NY,Onondaga County,Warners,13164
63005,NY,Seneca County,Waterloo,13165
63006,NY,Cayuga County,Weedsport,13166
63007,NY,Oswego County,West Monroe,13167
63009,NY,Onondaga County,Syracuse,13202
63010,NY,Onondaga County,Syracuse,13203
63011,NY,Onondaga County,Syracuse,13204
63012,NY,Onondaga County,Syracuse,13205
63013,NY,Onondaga County,Syracuse,13206
63014,NY,Onondaga County,Syracuse,13207
63015,NY,Onondaga County,Syracuse,13208
63016,NY,Onondaga County,Syracuse,13209
63017,NY,Onondaga County,Syracuse,13210
63018,NY,Onondaga County,Syracuse,13211
63019,NY,Onondaga County,North Syracuse,13212
63020,NY,Onondaga County,Syracuse,13214
63021,NY,Onondaga County,Syracuse,13215
63024,NY,Onondaga County,Syracuse,13219
63027,NY,Onondaga County,Syracuse,13224
63038,NY,Oswego County,Altmar,13302
63039,NY,Oneida County,Ava,13303
63040,NY,Oneida County,Remsen,13304
63042,NY,Oneida County,Blossvale,13308
63043,NY,Oneida County,Boonville,13309
63044,NY,Madison County,Bouckville,13310
63048,NY,Otsego County,Burlington Flats,13315
63049,NY,Oneida County,Camden,13316
63050,NY,Montgomery County,Canajoharie,13317
63051,NY,Oneida County,Cassville,13318
63053,NY,Otsego County,Cherry Valley,13320
63054,NY,Oneida County,Clark Mills,13321
63055,NY,Herkimer County,Clayville,13322
63056,NY,Oneida County,Clinton,13323
63057,NY,Herkimer County,Cold Brook,13324
63058,NY,Lewis County,Constableville,13325
63059,NY,Otsego County,Cooperstown,13326
63060,NY,Lewis County,Croghan,13327
63061,NY,Oneida County,Deansboro,13328
63062,NY,Fulton County,Dolgeville,13329
63063,NY,Herkimer County,Eagle Bay,13331
63064,NY,Madison County,Earlville,13332
63066,NY,Madison County,Eaton,13334
63067,NY,Otsego County,Edmeston,13335
63068,NY,Otsego County,Fly Creek,13337
63069,NY,Oneida County,Forestport,13338
63070,NY,Montgomery County,Fort Plain,13339
63071,NY,Herkimer County,Frankfort,13340
63074,NY,Lewis County,Glenfield,13343
63076,NY,Madison County,Hamilton,13346
63077,NY,Otsego County,Hartwick,13348
63078,NY,Herkimer County,Herkimer,13350
63081,NY,Oneida County,Holland Patent,13354
63082,NY,Madison County,Hubbardsville,13355
63083,NY,Herkimer County,Ilion,13357
63084,NY,Hamilton County,Inlet,13360
63085,NY,Herkimer County,Jordanville,13361
63087,NY,Oneida County,Lee Center,13363
63089,NY,Herkimer County,Little Falls,13365
63090,NY,Lewis County,Lowville,13367
63091,NY,Lewis County,Lyons Falls,13368
63093,NY,Madison County,Madison,13402
63094,NY,Oneida County,Marcy,13403
63096,NY,Herkimer County,Middleville,13406
63097,NY,Herkimer County,Mohawk,13407
63098,NY,Madison County,Morrisville,13408
63099,NY,Madison County,Munnsville,13409
63101,NY,Otsego County,New Berlin,13411
63102,NY,Oneida County,New Hartford,13413
63104,NY,Herkimer County,Newport,13416
63105,NY,Oneida County,New York Mills,13417
63107,NY,Herkimer County,Old Forge,13420
63108,NY,Madison County,Oneida,13421
63109,NY,Oneida County,Oriskany,13424
63110,NY,Oneida County,Oriskany Falls,13425
63112,NY,Montgomery County,Palatine Bridge,13428
63113,NY,Herkimer County,Poland,13431
63114,NY,Lewis County,Port Leyden,13433
63117,NY,Oswego County,Redfield,13437
63118,NY,Oneida County,Remsen,13438
63119,NY,Herkimer County,Richfield Springs,13439
63120,NY,Oneida County,Rome,13440
63125,NY,Fulton County,Saint Johnsville,13452
63126,NY,Herkimer County,Salisbury Center,13454
63128,NY,Oneida County,Sauquoit,13456
63130,NY,Schoharie County,Sharon Springs,13459
63131,NY,Chenango County,Sherburne,13460
63132,NY,Oneida County,Sherrill,13461
63133,NY,Chenango County,Smyrna,13464
63136,NY,Oneida County,Stittville,13469
63137,NY,Fulton County,Stratford,13470
63138,NY,Oneida County,Taberg,13471
63139,NY,Herkimer County,Old Forge,13472
63140,NY,Lewis County,Turin,13473
63142,NY,Oneida County,Vernon,13476
63143,NY,Oneida County,Vernon Center,13477
63144,NY,Oneida County,Verona,13478
63146,NY,Oneida County,Waterville,13480
63150,NY,Madison County,West Edmeston,13485
63151,NY,Oneida County,,13486
63153,NY,Lewis County,West Leyden,13489
63154,NY,Oneida County,Westmoreland,13490
63155,NY,Herkimer County,West Winfield,13491
63156,NY,Oneida County,Whitesboro,13492
63157,NY,Oswego County,Williamstown,13493
63158,NY,Oneida County,Woodgate,13494
63159,NY,Oneida County,Yorkville,13495
63160,NY,Oneida County,Utica,13501
63161,NY,Oneida County,Utica,13502
63166,NY,Jefferson County,Watertown,13601
63169,NY,Jefferson County,Adams,13605
63170,NY,Jefferson County,Adams Center,13606
63171,NY,Jefferson County,Alexandria Bay,13607
63172,NY,Jefferson County,Antwerp,13608
63174,NY,Jefferson County,Black River,13612
63175,NY,Saint Lawrence County,Brasher Falls,13613
63177,NY,Jefferson County,Brownville,13615
63178,NY,Jefferson County,Calcium,13616
63179,NY,Saint Lawrence County,Canton,13617
63180,NY,Jefferson County,Cape Vincent,13618
63181,NY,Jefferson County,Carthage,13619
63182,NY,Lewis County,Castorland,13620
63183,NY,Saint Lawrence County,Chase Mills,13621
63184,NY,Jefferson County,Chaumont,13622
63186,NY,Jefferson County,Clayton,13624
63187,NY,Saint Lawrence County,Colton,13625
63188,NY,Lewis County,Copenhagen,13626
63191,NY,Saint Lawrence County,De Kalb Junction,13630
63195,NY,Jefferson County,Dexter,13634
63196,NY,Saint Lawrence County,Edwards,13635
63198,NY,Jefferson County,Evans Mills,13637
63201,NY,Jefferson County,,13640
63203,NY,Saint Lawrence County,Gouverneur,13642
63206,NY,Saint Lawrence County,Hammond,13646
63208,NY,Lewis County,Harrisville,13648
63210,NY,Jefferson County,Henderson,13650
63212,NY,Saint Lawrence County,Hermon,13652
63213,NY,Saint Lawrence County,Heuvelton,13654
63215,NY,Jefferson County,La Fargeville,13656
63217,NY,Saint Lawrence County,Lisbon,13658
63218,NY,Jefferson County,Lorraine,13659
63219,NY,Saint Lawrence County,Madrid,13660
63220,NY,Jefferson County,Mannsville,13661
63221,NY,Saint Lawrence County,Massena,13662
63223,NY,Lewis County,Natural Bridge,13665
63225,NY,Saint Lawrence County,Norfolk,13667
63226,NY,Saint Lawrence County,Norwood,13668
63227,NY,Saint Lawrence County,Ogdensburg,13669
63228,NY,Saint Lawrence County,Oswegatchie,13670
63231,NY,Jefferson County,Philadelphia,13673
63234,NY,Saint Lawrence County,Potsdam,13676
63237,NY,Jefferson County,Redwood,13679
63238,NY,Saint Lawrence County,Rensselaer Falls,13680
63239,NY,Saint Lawrence County,Richville,13681
63240,NY,Jefferson County,Rodman,13682
63242,NY,Saint Lawrence County,Russell,13684
63243,NY,Jefferson County,Sackets Harbor,13685
63244,NY,Saint Lawrence County,South Colton,13687
63245,NY,Saint Lawrence County,Star Lake,13690
63246,NY,Jefferson County,Theresa,13691
63248,NY,Jefferson County,Three Mile Bay,13693
63249,NY,Saint Lawrence County,Waddington,13694
63252,NY,Saint Lawrence County,Winthrop,13697
63254,NY,Chenango County,Afton,13730
63255,NY,Delaware County,Andes,13731
63256,NY,Tioga County,Apalachin,13732
63257,NY,Chenango County,Bainbridge,13733
63258,NY,Tioga County,Barton,13734
63259,NY,Tioga County,Berkshire,13736
63262,NY,Delaware County,Bloomville,13739
63263,NY,Delaware County,Bovina Center,13740
63264,NY,Tioga County,Candor,13743
63265,NY,Broome County,Binghamton,13744
63267,NY,Broome County,Chenango Forks,13746
63269,NY,Broome County,Conklin,13748
63271,NY,Delaware County,Davenport,13750
63273,NY,Delaware County,Delancey,13752
63274,NY,Delaware County,Delhi,13753
63275,NY,Broome County,Deposit,13754
63278,NY,Delaware County,East Meredith,13757
63280,NY,Broome County,Endicott,13760
63286,NY,Otsego County,Gilbertsville,13776
63287,NY,Broome County,Glen Aubrey,13777
63288,NY,Chenango County,Greene,13778
63289,NY,Chenango County,Guilford,13780
63290,NY,Delaware County,Hamden,13782
63291,NY,Delaware County,Hancock,13783
63293,NY,Delaware County,Harpersfield,13786
63294,NY,Broome County,Harpursville,13787
63295,NY,Delaware County,Hobart,13788
63296,NY,Broome County,Johnson City,13790
63298,NY,Broome County,Kirkwood,13795
63299,NY,Otsego County,Laurens,13796
63300,NY,Broome County,Lisle,13797
63301,NY,Chenango County,McDonough,13801
63302,NY,Broome County,Maine,13802
63303,NY,Cortland County,Marathon,13803
63306,NY,Otsego County,Milford,13807
63307,NY,Otsego County,Morris,13808
63308,NY,Otsego County,Mount Upton,13809
63309,NY,Otsego County,Mount Vision,13810
63310,NY,Tioga County,Newark Valley,13811
63311,NY,Tioga County,Nichols,13812
63312,NY,Broome County,Nineveh,13813
63314,NY,Chenango County,Norwich,13815
63315,NY,Otsego County,Oneonta,13820
63316,NY,Otsego County,Otego,13825
63318,NY,Tioga County,Owego,13827
63319,NY,Chenango County,Oxford,13830
63321,NY,Broome County,Port Crane,13833
63323,NY,Tioga County,Richford,13835
63325,NY,Delaware County,Sidney,13838
63326,NY,Delaware County,Sidney Center,13839
63329,NY,Delaware County,South Kortright,13842
63330,NY,Otsego County,Gilbertsville,13843
63336,NY,Otsego County,Unadilla,13849
63337,NY,Broome County,Vestal,13850
63339,NY,Delaware County,Walton,13856
63342,NY,Otsego County,West Oneonta,13861
63343,NY,Broome County,Whitney Point,13862
63345,NY,Tioga County,Willseyville,13864
63346,NY,Broome County,Windsor,13865
63347,NY,Broome County,Binghamton,13901
63349,NY,Broome County,Binghamton,13903
63350,NY,Broome County,Binghamton,13904
63351,NY,Broome County,Binghamton,13905
63352,NY,Erie County,Akron,14001
63353,NY,Erie County,Alden,14004
63354,NY,Genesee County,Alexander,14005
63355,NY,Erie County,Angola,14006
63356,NY,Niagara County,Appleton,14008
63357,NY,Wyoming County,Arcade,14009
63359,NY,Wyoming County,Attica,14011
63360,NY,Niagara County,Barker,14012
63361,NY,Genesee County,Basom,14013
63362,NY,Genesee County,Batavia,14020
63364,NY,Wyoming County,Bliss,14024
63365,NY,Erie County,Boston,14025
63366,NY,Erie County,Bowmansville,14026
63368,NY,Niagara County,Burt,14028
63370,NY,Erie County,Chaffee,14030
63371,NY,Erie County,Clarence,14031
63372,NY,Erie County,Clarence Center,14032
63373,NY,Erie County,Colden,14033
63374,NY,Erie County,Collins,14034
63376,NY,Genesee County,Corfu,14036
63377,NY,Wyoming County,Cowlesville,14037
63380,NY,Genesee County,Darien Center,14040
63382,NY,Cattaraugus County,Delevan,14042
63383,NY,Erie County,Depew,14043
63384,NY,Erie County,Derby,14047
63385,NY,Chautauqua County,Dunkirk,14048
63386,NY,Erie County,East Amherst,14051
63387,NY,Erie County,East Aurora,14052
63388,NY,Genesee County,East Bethany,14054
63389,NY,Erie County,East Concord,14055
63391,NY,Erie County,Eden,14057
63392,NY,Genesee County,Elba,14058
63393,NY,Erie County,Elma,14059
63394,NY,Allegany County,Farmersville Station,14060
63396,NY,Chautauqua County,Forestville,14062
63397,NY,Chautauqua County,Fredonia,14063
63398,NY,Cattaraugus County,Freedom,14065
63399,NY,Wyoming County,Bliss,14066
63400,NY,Niagara County,Gasport,14067
63401,NY,Erie County,Getzville,14068
63402,NY,Erie County,Glenwood,14069
63403,NY,Cattaraugus County,Gowanda,14070
63404,NY,Erie County,Grand Island,14072
63405,NY,Erie County,Hamburg,14075
63406,NY,Erie County,Holland,14080
63407,NY,Erie County,Irving,14081
63410,NY,Erie County,Lake View,14085
63411,NY,Erie County,Lancaster,14086
63412,NY,Erie County,Lawtons,14091
63413,NY,Niagara County,Lewiston,14092
63414,NY,Niagara County,Lockport,14094
63416,NY,Orleans County,Lyndonville,14098
63417,NY,Cattaraugus County,Machias,14101
63418,NY,Erie County,Marilla,14102
63419,NY,Orleans County,Medina,14103
63420,NY,Niagara County,Middleport,14105
63422,NY,Niagara County,Newfane,14108
63425,NY,Erie County,North Collins,14111
63427,NY,Wyoming County,North Java,14113
63428,NY,Niagara County,North Tonawanda,14120
63429,NY,Genesee County,Oakfield,14125
63430,NY,Niagara County,Olcott,14126
63431,NY,Erie County,Orchard Park,14127
63432,NY,Cattaraugus County,Perrysburg,14129
63434,NY,Niagara County,Ransomville,14131
63435,NY,Niagara County,Sanborn,14132
63439,NY,Chautauqua County,Silver Creek,14136
63440,NY,Chautauqua County,South Dayton,14138
63441,NY,Erie County,South Wales,14139
63443,NY,Erie County,Springville,14141
63444,NY,Genesee County,Stafford,14143
63446,NY,Wyoming County,Strykersville,14145
63447,NY,Erie County,Tonawanda,14150
63450,NY,Wyoming County,Varysburg,14167
63453,NY,Erie County,West Falls,14170
63454,NY,Cattaraugus County,West Valley,14171
63455,NY,Niagara County,Wilson,14172
63457,NY,Niagara County,Youngstown,14174
63458,NY,Erie County,Buffalo,14201
63459,NY,Erie County,Buffalo,14202
63461,NY,Erie County,Buffalo,14204
63463,NY,Erie County,Buffalo,14206
63464,NY,Erie County,Buffalo,14207
63465,NY,Erie County,Buffalo,14208
63466,NY,Erie County,Buffalo,14209
63467,NY,Erie County,Buffalo,14210
63468,NY,Erie County,Buffalo,14211
63469,NY,Erie County,Buffalo,14212
63470,NY,Erie County,Buffalo,14213
63471,NY,Erie County,Buffalo,14214
63472,NY,Erie County,Buffalo,14215
63473,NY,Erie County,Buffalo,14216
63474,NY,Erie County,Buffalo,14217
63475,NY,Erie County,Buffalo,14218
63476,NY,Erie County,Buffalo,14219
63477,NY,Erie County,Buffalo,14220
63478,NY,Erie County,Williamsville,14221
63479,NY,Erie County,Buffalo,14222
63480,NY,Erie County,Buffalo,14223
63481,NY,Erie County,Buffalo,14224
63482,NY,Erie County,Buffalo,14225
63483,NY,Erie County,Buffalo,14226
63484,NY,Erie County,Buffalo,14227
63485,NY,Erie County,Buffalo,14228
63502,NY,Niagara County,Niagara Falls,14301
63504,NY,Niagara County,Niagara Falls,14303
63505,NY,Niagara County,Niagara Falls,14304
63506,NY,Niagara County,Niagara Falls,14305
63508,NY,Orleans County,Albion,14411
63510,NY,Livingston County,Avon,14414
63512,NY,Genesee County,Bergen,14416
63513,NY,Yates County,Branchport,14418
63514,NY,Monroe County,Brockport,14420
63515,NY,Genesee County,Byron,14422
63516,NY,Livingston County,Caledonia,14423
63517,NY,Ontario County,Canandaigua,14424
63518,NY,Ontario County,Farmington,14425
63519,NY,Wyoming County,Castile,14427
63520,NY,Monroe County,Churchville,14428
63523,NY,Ontario County,Clifton Springs,14432
63524,NY,Wayne County,Clyde,14433
63525,NY,Livingston County,Conesus,14435
63526,NY,Livingston County,Dansville,14437
63529,NY,Monroe County,East Rochester,14445
63531,NY,Monroe County,Fairport,14450
63534,NY,Livingston County,Geneseo,14454
63535,NY,Ontario County,Geneva,14456
63537,NY,Livingston County,Groveland,14462
63539,NY,Monroe County,Hamlin,14464
63540,NY,Livingston County,Hemlock,14466
63541,NY,Monroe County,Henrietta,14467
63542,NY,Monroe County,Hilton,14468
63543,NY,Ontario County,Bloomfield,14469
63544,NY,Orleans County,Holley,14470
63545,NY,Ontario County,Honeoye,14471
63546,NY,Monroe County,Honeoye Falls,14472
63548,NY,Orleans County,Kendall,14476
63549,NY,Orleans County,Kent,14477
63550,NY,Yates County,Keuka Park,14478
63552,NY,Livingston County,Lakeville,14480
63553,NY,Livingston County,Leicester,14481
63554,NY,Genesee County,Le Roy,14482
63555,NY,Livingston County,Lima,14485
63557,NY,Livingston County,Livonia,14487
63559,NY,Wayne County,Lyons,14489
63560,NY,Wayne County,Macedon,14502
63561,NY,Ontario County,Manchester,14504
63562,NY,Wayne County,Marion,14505
63563,NY,Monroe County,Mendon,14506
63564,NY,Yates County,Middlesex,14507
63566,NY,Livingston County,Mount Morris,14510
63567,NY,Monroe County,Mumford,14511
63568,NY,Ontario County,Naples,14512
63569,NY,Wayne County,Newark,14513
63570,NY,Monroe County,North Chili,14514
63572,NY,Wayne County,North Rose,14516
63573,NY,Livingston County,Nunda,14517
63575,NY,Wayne County,Ontario,14519
63577,NY,Seneca County,Ovid,14521
63578,NY,Wayne County,Palmyra,14522
63579,NY,Wyoming County,Pavilion,14525
63580,NY,Monroe County,Penfield,14526
63581,NY,Yates County,Penn Yan,14527
63583,NY,Wyoming County,Perry,14530
63584,NY,Ontario County,Phelps,14532
63585,NY,Livingston County,Piffard,14533
63586,NY,Monroe County,Pittsford,14534
63587,NY,Wyoming County,Portageville,14536
63591,NY,Seneca County,Romulus,14541
63593,NY,Monroe County,Rush,14543
63594,NY,Ontario County,Rushville,14544
63596,NY,Monroe County,Scottsville,14546
63598,NY,Ontario County,Manchester,14548
63600,NY,Wyoming County,Silver Springs,14550
63601,NY,Wayne County,Sodus,14551
63602,NY,Wayne County,Sodus Point,14555
63606,NY,Monroe County,Spencerport,14559
63607,NY,Livingston County,Springwater,14560
63608,NY,Ontario County,Stanley,14561
63610,NY,Ontario County,Victor,14564
63611,NY,Wayne County,Walworth,14568
63612,NY,Wyoming County,Warsaw,14569
63613,NY,Orleans County,Waterport,14571
63614,NY,Steuben County,Wayland,14572
63615,NY,Monroe County,Webster,14580
63617,NY,Monroe County,West Henrietta,14586
63619,NY,Wayne County,Williamson,14589
63620,NY,Wayne County,Wolcott,14590
63621,NY,Wyoming County,Wyoming,14591
63626,NY,Monroe County,Rochester,14605
63627,NY,Monroe County,Rochester,14606
63628,NY,Monroe County,Rochester,14607
63629,NY,Monroe County,Rochester,14608
63630,NY,Monroe County,Rochester,14609
63631,NY,Monroe County,Rochester,14610
63632,NY,Monroe County,Rochester,14611
63633,NY,Monroe County,Rochester,14612
63634,NY,Monroe County,Rochester,14613
63636,NY,Monroe County,Rochester,14615
63637,NY,Monroe County,Rochester,14616
63638,NY,Monroe County,Rochester,14617
63639,NY,Monroe County,Rochester,14618
63640,NY,Monroe County,Rochester,14619
63641,NY,Monroe County,Rochester,14620
63642,NY,Monroe County,Rochester,14621
63643,NY,Monroe County,Rochester,14622
63644,NY,Monroe County,Rochester,14623
63645,NY,Monroe County,Rochester,14624
63646,NY,Monroe County,Rochester,14625
63647,NY,Monroe County,Rochester,14626
63667,NY,Chautauqua County,Jamestown,14701
63669,NY,Cattaraugus County,Allegany,14706
63672,NY,Allegany County,Angelica,14709
63673,NY,Chautauqua County,Ashville,14710
63674,NY,Allegany County,Belfast,14711
63675,NY,Chautauqua County,Bemus Point,14712
63677,NY,Allegany County,Bolivar,14715
63678,NY,Chautauqua County,Brocton,14716
63679,NY,Allegany County,Canaedea,14717
63680,NY,Chautauqua County,Cassadaga,14718
63681,NY,Cattaraugus County,Cattaraugus,14719
63682,NY,Chautauqua County,Celoron,14720
63684,NY,Chautauqua County,Chautauqua,14722
63685,NY,Chautauqua County,Cherry Creek,14723
63686,NY,Chautauqua County,Clymer,14724
63687,NY,Cattaraugus County,Conewango Valley,14726
63688,NY,Allegany County,Cuba,14727
63689,NY,Chautauqua County,Dewittville,14728
